id,name,annotation,text,created_at,close_date,salary,location,recruiter,link,Biochemistry,Biophysics,Biotechnology,Cancer,Cell Biology,Chemical biology,Computational biology and bioinformatics,Ecology,Evolution,Genetics,Immunology,Microbiology,Molecular Biology,Neuroscience,Plant sciences,Zoology,text_word_count,annotation_word_count,name_word_count
49,University of Michigan: Postdoctoral Fellows/Research scientists,"United States, Ann Arbor | University of Michigan ","We are seeking for highly motivated postdoctoral fellows to join in Dr. Thanh Hoang?s lab in the University of Michigan. Our research encompasses a wide range of neuroscience research and functional genomics, ineurodevelopment and neurodegeneration and glial biology. Using a combination of large-scale multiomics and genetic tools in both mouse and human systems, our lab particularly focuses on exploring the regenerative capacity and neuroprotective roles of glial cells in injuries and neurodegenerative disorders. Postdocs in our lab will have freedom to choose innovative and exciting projects while, at the same time, develop their own independent research careers. More information about the lab can be found at https://hoanglabregen.com/ Responsibilities* The successful candidate will work with a dynamic and multidisciplinary research team. Responsibilities include: Conceive and lead research projects Perform analyses on omics datasets, such as single-cell RNA-Seq and ATAC-Seq data Develop and implement complex research protocols to address research questions Be involved in manuscripts/reports preparation. Work closely with other team members and train new members Desired Qualifications: Strong expertise in at least one of the following fields is preferred: Bioinformatics, Biostatistics, Computer science or related quantitative fields. Experience in machine learning is highly desirable. Molecular biology and Cell biology Developmental Biology and Neuroscience Biochemistry, Genomics and Genetics Required Qualifications Candidates must hold a Ph.D or MD/PhD degree, be highly self-motivated and willing to learn new concepts/techniques, and demonstrate a record of research achievement. Interested applicants should send curriculum vitae, a brief description of research interests, and the contact information of 2 references. Applications will be reviewed on rolling basis.",2023-06-05 08:22:35,2023-08-01 22:59:00,,"United States, Ann Arbor",University of Michigan,https://www.nature.com/naturecareers/job/12800103/postdoctoral-fellows-research-scientists/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,258,8,6
50,The Chinese University of Hong Kong: CUHK Vice-Chancellor Early Career Professorships,"China, Hong Kong | The Chinese University of Hong Kong ","The Chinese University of Hong Kong CUHK Vice-Chancellor Early Career Professorships The Chinese University of Hong Kong (CUHK), a comprehensive research-led university ranked among the best and most international in the world, invites outstanding scholars and scientists to join us as Assistant Professor or Associate Professor under the University’s flagship Vice-Chancellor Early Career Professorship Scheme. Scholars and scientists in any discipline, including clinician-scientists, with a PhD or equivalent degree obtained not more than 10 years earlier than the date of application, are warmly invited to apply. Applicants interested in the following four interdisciplinary research areas are especially encouraged to apply, although applications in other research fields are also welcome. • China: Tradition and Modernity • Information and Automation Technology • Innovative Biomedicine • Environment and Sustainability The CUHK Strategic Plan 2021–2025, “CUHK 2025: Excellence with Purpose and Responsibility”, discusses these areas in detail and is available at the University Homepage https://www.cuhk.edu.hk . Successful candidates will be offered: • Named tenure-track appointment as “Vice-Chancellor Assistant Professor” or “Vice-Chancellor Associate Professor” • Basic salary of not less than HK$1 million per annum plus one-off start-up fund of up to HK$2 million • Benefits such as relocation support, housing allowance, leave, medical benefits and retirement benefits • Teaching load reduction for the first two years and abundant opportunities for interdisciplinary or cross-Faculty collaboration • Access to a wide network of global partners and opportunities in the Greater Bay Area • Excellent research support and infrastructure Applications Details are available at https://cuhk.hk/vc-ecp . Application materials should be submitted online and include a curriculum vitae, a research plan, a teaching statement, and contact information of three referees. Application will close on September 30, 2023.",2023-06-05 08:22:36,2023-08-04 22:59:00,,"China, Hong Kong",The Chinese University of Hong Kong,https://www.nature.com/naturecareers/job/12800069/cuhk-vice-chancellor-early-career-professorships/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,279,10,11
53,"The Institute of Neuroscience,Center for Excellence in Brain Science and Intelligence Technology,CAS: Lab Head Position in Neuroscience","China, Shanghai | The Institute of Neuroscience,Center for Excellence in Brain Science and Intelligence Technology,CAS ","Institute of Neuroscience (ION), Center for Excellence in Brain Science and Intelligence Technology (CEBSIT, http://www.cebsit.cas.cn ), Chinese Academy of Sciences, seeks exceptional, creative scientists to join its faculty as a lab head at the Investigator or Senior Investigator level. We encourage applications in the following areas: Neural development Sensorimotor transformation, motor control Sleep, consciousness, Social behavior Aging, Parkinson's disease and Alzheimer's disease Development of non-human primates animal models Brain atlas, bioinformatics, computational neuroscience Brain-computer interface (new materials, devices, chips, and algorithms) Since its founding in 1999, ION (now named as CEBSIT) has aimed to implement the infrastructure that provides an environment for rigorous scientific pursuit, team-work and interdisciplinary collaboration, a merit-based system for promotion and funding, and a high-quality training program for graduate students and postdoctoral fellows, in order to address major problems in the frontier of brain science and brain-inspired intelligence. Candidates must have a Ph.D. degree or equivalent training, and significant research accomplishments. Please send CV, future research plans, a full list of publications, and the name and e-mail address of at least three references to Ms. HUANG Surong (hsurong@ion.ac.cn). Applications will be reviewed on a rolling basis throughout the year. Successful candidates will be provided with competitive start-up, annual operating funds, salary, and housing allowance.",2023-06-08 06:09:53,2023-06-21 22:59:00,,"China, Shanghai","The Institute of Neuroscience,Center for Excellence in Brain Science and Intelligence Technology,CAS",https://www.nature.com/naturecareers/job/781368/lab-head-position-in-neuroscience/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,208,15,17
54,China Pharmaceutical University: Join China Pharmaceutical University Seeking Talents Worldwide for Exciting Opportunities,"China, Nanjing | China Pharmaceutical University ","China Pharmaceutical University (CPU), situated in the historical and cultural city of Nanjing, is one of the “211 project”, “985 Innovative Platforms for Key Disciplines Project” and “double first-class” universities affiliated to the Ministry of Education of China. The University was founded in 1936 as China's first independent four-year National College of Pharmacy and the first public institution for higher pharmaceutical education in China. CPU is a multi-disciplinary research-oriented university with a specialization in pharmacy. It has established itself as a leading institution in the development of pharmacy discipline clusters, particularly in the areas of pharmacy and traditional Chinese medicine. (For more information, please refer to the university's website at www.cpu.edu.cn ) The university is committed to building a world-class modern pharmaceutical discipline system that is developed around the concept of “Pharmacy Plus X” and is characterized by “New Pharmaceutical Sciences”. In response to national strategic needs, CPU has developed a comprehensive R&D platform for innovative drugs and a high-tech support platform that offers end-to-end services for R&D and translation of new drugs. Through multiple forms of collaboration with local government and reputable pharmaceutical companies, the university has achieved noticeable strengths in R&D and translation of new drugs. 1. RECRUITMENT China Pharmaceutical University is seeking candidates in various fields including Pharmacy, Traditional Chinese Pharmacy, Life Sciences, Chemistry, and Medicine. Chemical Biology, Systems Biology, Basic Medicine, Synthetic Biology, Artificial Intelligence and Big Data, Biostatistics, and Bioinformatics are prioritized. 2. CAREER OPPORTUNITIES AND BENEFITS Xing Yao Prestigious Scientists Remuneration and benefits package will be provided upon further discussion. Xing Yao Outstanding Scientist Successful candidates shall receive an annual salary of no less than RMB 1 million. They will be eligible for a landmark achievement award of RMB 360,000 in the first year in recognition of their contribution to faculty building. Moreover, selected candidates shall also receive a relocation allowance of RMB 5 million, a research start-up fund ranging from RMB 16 million to 21 million (which includes national funding and government funding from Jiangsu province), a minimum of 300 square meters of research space, and will serve as tenured professors and doctoral supervisors. Xing Yao Leading Scholars (Class A) Successful candidates shall receive an annual salary of no less than RMB 650,000. They will be eligible for a landmark achievement award of RMB 180,000 in the first year in recognition of their contribution to faculty building. Moreover, selected candidates shall also receive a relocation allowance of RMB 3-4 million, a research start-up fund ranging from RMB 5.5 million to 8 million (which includes national funding and government funding from Jiangsu provincial), a minimum of 150 square meters of research space, and will serve as professor and doctoral supervisor. Xing Yao Leading Scholars (Class B) Successful candidates shall receive an annual salary of no less than RMB 600,000, a relocation allowance of RMB 1-2 million, a research start-up fund of RMB 3 million, a research space covering 100 square meters, and will serve as professor and doctoral supervisor. Xing Yao Innovative Scholars Successful candidates shall receive an annual salary of no less than RMB 450,000, a relocation allowance of RMB 500,000-800,000, a research start-up fund of RMB 2 million, a research space covering 60 square meters, and will serve as distinguished research fellow and doctoral supervisor. There is no limit on funding for significant scientific and technological breakthroughs. All positions are entitled to receive CPU’s landmark achievement award with no upper limit. 3. APPLICATION Please submit your Curriculum Vitae, copies of your degree certificate, a concise work plan for the next 5-10 years (within 1000 characters), and two letters of recommendation by experts to the designated email addresses of respective schools and departments. For those interested in applying for national talent programs such as the Excellent Young Scientists Fund (Overseas), please send your resume to rcb@cpu.edu.cn , with the email title in the format of ""Name + High-level Talent + Research direction"". Schools Required Field of Expertise Contact person Email School of Pharmacy Pharmacy, Medicine, Life Sciences, and related fields. Teacher Zhang cpuyxyzp@163.com School of Traditional Chinese Pharmacy Pharmacognosy, Medicinal Chemistry of Natural Products, Pharmacology of Traditional Chinese Pharmacy and Traditional Chinese Pharmacy, Chinese Medicinal Resources, and Chinese Medicinal Pharmaceutical Science. Teacher Wang zhongyao@cpu.edu.cn School of Life Science and Technology Microbiology, Microbes and Biochemical Pharmacology, Systems Biology, and related fields. Teacher Wang sky@cpu.edu.cn School of International Pharmaceutical Business Public Policy, Epidemiology and Health Statistics, Pharmacoeconomics, and Pharmaceutical Administration. Teacher Liu liubin@cpu.edu.cn School of Science Chemistry (Analytical Chemistry, Organic Chemistry, Physical Chemistry, etc.), Mathematics, Physics, Biostatistics, Biophysics, Bioinformatics, Information Management, and Information Systems. Teacher Wang lxyrcjl@163.com School of Engineering Pharmaceutical Engineering, Chemical Engineering, Biomedical Engineering, Intelligent Manufacturing, Artificial Intelligence, Medical Engineering, Food Science, and Environmental Science. Teacher Shi shiyang0128@cpu.edu.cn School of Basic Medicine & Clinical Pharmacy Molecular Virology, Immunology and Infectious Diseases, Vaccinology, Pharmacology, Physiology, Pathology, Toxicology, Chemical Biology, Clinical Pharmacy, Clinical Medicine, Pharmacokinetics, Biology, Biopharmaceuticals, and Materials Chemistry. Teacher He bmcp@cpu.edu.cn School of Pharmaceutical Research Institute Cell Biology, Immunology, Pharmacology, Medicinal Chemistry, and Pathology. Teacher Zheng 390700170@qq.com School of Biopharmacy Genetically Engineered Drugs, Protein Engineering Drugs, Peptide Drugs, Antibody Drugs, Immune Cells and Modifications, Nucleic Acid Drugs and Gene Therapy, Microbiome-based Therapy, Stem Cell Therapy, and Organoid Medicine. Teacher Yang 410927138@qq.com China Pharmaceutical University welcomes talents from home and abroad to join our esteemed academic community!",2023-06-08 06:09:54,2023-07-07 22:59:00,,"China, Nanjing",China Pharmaceutical University,https://www.nature.com/naturecareers/job/12798250/join-china-pharmaceutical-university-seeking-talents-worldwide-for-exciting-opportunities/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,883,6,13
55,Nature Careers: Careers Live in Japan 2023,"Japan, Osaka | Nature Careers ","A career fair and conference for scientists to meet employers, network and navigate their career prospects. Careers Live will take place in Japan from 8 to 9 July, 2023. Our event offers talented scientists, from PhD graduate to research fellows, an excellent opportunity to meet employers from Chinese academic institutions. Join us at The University of Tokyo and Osaka University for the chance to network with Chinese universities and research institutions. Please see below our schedules: The University of Tokyo Time: 13:30 - 16:30, July 8, 2023 Location: 7-3-1 Hongo, Bunkyo-ku, Tokyo 113-8654, Japan. 2F Yamanoue Building Osaka University Time: 14:00 - 17:00, July 9, 2023 Location: 7F Seminar Room AB, Osaka University Nakanoshima Center, 4-3-53 Nakanoshima, Kita-ku, Osaka City, Osaka Prefecture, 530-0005, Japan Sponsor list in alphabetical order: Shanghai Tech University Shenzhen Institutes of Advanced Technology Southwest Jiaotong University Tsinghua Shenzhen International Graduate School To register for the event please visit: https://conferences.nature.com/event/7b22e6e6-ff52-4395-8c74-0e6193137676/summary",2023-06-08 06:09:55,2023-07-10 22:59:00,,"Japan, Osaka",Nature Careers,https://www.nature.com/naturecareers/job/12800254/careers-live-in-japan-2023/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,153,5,7
56,Animal and Plant Health Agency: Head of Virology,"United States, Weybridge | Animal and Plant Health Agency ","About APHA The Animal and Plant Health Agency (APHA) is an executive agency of the Department for Environment, Food & Rural Affairs, and works on behalf of the Scottish Government and Welsh Government. Our diverse teams of over 2,500 skilled and committed professionals come together to provide research, advice and support to UK Government for safeguarding animal, public and plant health for benefit of the environment and economy The Science Directorate (SD) delivers nationally and internationally strategically impactful multidisciplinary science to the highest quality.. Our People are diverse, talented, engaged and inspired to deliver innovative outcomes. The Virology Department within the Science Directorate and has a mission to carry out strategic science underpinning threat mitigation and improved disease control for viral diseases of animals in the UK and at global scale.As Head of Virology you will lead a multidisciplinary team of over 100 scientific staff. The Role This is a rare and unique opportunity. As the Head of the Virology Department you will be providing strong leadership, helping shape our future programmes and developing strategic partnerships both nationally and internationally to assure the provision of cutting edge science at pace to respond to increased threats to animal health and welfare Using strong managerial skills and specialist knowledge the postholder will motivate, challenge, develop and support our cadre of highly skilled scientific staff. Ensuring operational delivery of our strategic science to budget and on time will be expected. You will be responsible for the planning and delivery of the work on Virology related science maintaining high integrity across our research, surveillance, diagnostics and development to high standards of quality and health and safety. Response and preparedness for national disease emergencies will be required whilst working flexibly to deliver business change including through the Science Capability in Animal Health Programme. Who we’re looking for Experience in developing and delivering complex science programmes at organisational, national and international scale as well as leading a large science team. A proven track record will be required in grant writing, high impact science communications evidenced through standard metrics and ability to influence upwards and across peers. You will need to demonstrate planning, organisation, delegation and prioritisation skills. Experience required inleading a team of multi-skilled staff across disciplines and growth of staff CPD. Demonstrable ability in development and maintenance of consistently high performing teams and individuals underpinned by fostering a climate of continuous improvement and learning for all will be expected. You should have sound knowledge of Veterinary Virology and research applications/approaches including use of cutting edge technologies to strengthen and future proof science. Critically a good understanding of biocontainment levels 2 and 3 working with a range of animal and zoonotic pathogens (including exotic to UK) is required, plus demonstrate a track record in safety management and performance. An ability to establish and work within an auditable framework of systems and procedures, including staff competence/training, research integrity, quality assurance/quality control standards and third party accreditation. You must have good written and oral communication skills and be comfortable with communicating with people and groups at all levels with a range of scientific knowledge. The postholder needs the ability to maintain calm under pressure, with strong inner resilience, be open to ideas and work collaboratively. Essential attributes are leadership/role model for EDI, the health, safety and well-being of staff and the ability to work flexibly out of hours. A PhD in virology or closely related discipline and other relevant post-graduate or management qualifications with a strong track record of delivering high impact science is required. What’s in it for me? In return for your dedication and hard work, we will support your ongoing personal development through appropriate training. Inclusion, support and the development of our people matter to us. We aim to support the career and personal wellbeing of everyone in APHA. Our benefits include generous annual leave, flexible working, a contributory pension (A Civil Service pension with an average employer contribution of 27%), staff financial rewards and other modes of recognition, salary sacrifice benefit options, and an employee discount scheme. Closing date: Sunday 18 June 2023.",2023-06-08 06:09:56,2023-06-18 22:59:00,,"United States, Weybridge",Animal and Plant Health Agency,https://www.nature.com/naturecareers/job/12800216/head-of-virology/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,679,9,8
57,"BeiGene Institute: Research Group Heads, BeiGene Institute","China, Shanghai | BeiGene Institute ","About BeiGene and BeiGene Institute Over the past decade BeiGene has grown exponentially and become an industry leader with a robust drug pipeline combined with strong production capacity. In addition, as an emerging industry leader with over 7000 employees globally, BeiGene has built a world-class clinical development team and a leading commercial team to bring accessible and affordable medicines to patients around the world. As part of its ongoing efforts to drive the development of truly innovative and transformative medicines, BeiGene is creating a brand-new research institution in Shanghai, China, BeiGene Institute. Our goal is to establish a cross-disciplinary research organization where cutting-edge science and technology drive the discovery of impactful Insights into human health and disease. BeiGene Institute functions as an independent research entity within BeiGene to enable sustainable scientific discoveries and innovation. Why BeiGene Institute BeiGene Institute is a diverse and inclusive community where scientists will bring their expertise, creativity, and originality to a group of dynamic colleagues and collaborators. BeiGene Institute is structured with groups with specific research focuses. Individual group head leads a team staffed with postdocs and research associates, having ample opportunities to thrive in your research field and grow to become an influential leader in drug industry. Scientists will have access to state-of-the-art technologies to perform ground-breaking work to address fundamental biology and technology questions. We are well-supported to carry out independent research and pursue collaborations within and beyond BeiGene. Besides being encouraged to publish their research work, we are empowered to explore the translational potential of our own scientific discoveries and play an active role in our collective effort of discovering drug candidates and establishing biomarkers across major diseases, including cancer and inflammatory diseases. We offer a highly competitive compensation package, and rank and salary commensurate with qualifications. Job responsibilities The successful applicants will Lead a group and establish a vigorous and innovative research programs that are aligned with the long-term goal of BeiGene Institute. Be responsible to provide group updates to the governance committees under BeiGene Institute and BeiGene Research. Mentor and guide postdocs and junior staff members. Be encouraged to spearhead cross-disciplinary or cross-functional collaborations to drive innovation and productivity. Requirements: The success applicants will have a Ph.D., with at least three years of post-degree professional experience. The applicants should have extensive body of research experience and expertise in one or more of the following areas: Immunology, cancer biology and signaling, cancer immunology, chemical biology, proteomics, advanced imaging, and multi-omics integration We also invite applicants who have demonstrable experience in exploring emerging technologies to accelerate and expand the scope of drug discovery. The success applicants should have A strong record of scientific accomplishment Ability to work with a diverse group of co-workers in a dynamic environment Ability to mentor and guide junior staff Excellent skills to communicate effectively Submit your application: Interested applicants should submit a single pdf file containing a cover letter, curriculum vitae, representative publications and pre-prints, and a statement of research interests . Applicants will also be asked to provide the names and email addresses of three references . Applicants should submit their applications to tracy.guo@beigene.com",2023-06-08 06:09:57,2023-07-15 22:59:00,,"China, Shanghai",BeiGene Institute,https://www.nature.com/naturecareers/job/12796456/research-group-heads-beigene-institute/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,518,5,7
58,"BeiGene Ltd.: ADME Lead, Bio-Island","China, Guangzhou | BeiGene Ltd. ","About BeiGene Bio-Island Innovation Center BIC is a fully integrated biotechnology incubator with dedicated discovery scientists, venture investors and operational support teams to breed the next generation of leading biotech companies with potential breakthrough discovery platform or therapeutics. Since its inauguration in December 2021, BIC has successfully recruited a dedicated team of industry veterans with decades of discovery experiences from leading global pharms and enthusiastic young talents from leading academic institutes. BIC also established a portfolio of incubation opportunities with US and China-based entrepreneurs. The ideal candidate will become part of the scientific leadership team at BIC, partnering with the CSO, venture head, and other functional heads to evaluate incubation opportunities, develop and execute R&D plans with the scientific founders to create and grow the new venture. The ideal candidate will be responsible to develop local capabilities to enable the discovery and optimization of biologics with the appropriate pharmaceutical properties for clinical POC. Scopes & Responsibilities Be the responsible DMPK/PD representative in multi-functional expert teams for the evaluation of new chemical entities (NCE) Analyze and identify the main DMPK liabilities for new chemical series during the Lead Identification phase Create and implement an eADME optimization strategy that minimizes safety liabilities and ensures appropriate exposure during preclinical safety testing as well as in the clinic Provide a strategy to understand the PK/PD relationship of NCEs, including exposure at target, target occupancy, target engagement, and their link to (preclinical) efficacy Plan (in close collaboration with technology platform-owners), ADME, PK, and PK/PD studies, which are needed to select and characterize investigational new drugs Integrate DMPK/PD, bioanalytical, and biotransformation data to address key issues and enable informed, timely decision making Prepare scientific assessments of non-clinical DMPK information on development compounds suitable for internal program review and regulatory submissions Expand scientific visibility and maintain effective interactions with internal and external collaborators Contribute to scientific advancements in the DMPK/PD field Education/Qualifications A Ph.D. or equivalent degree in pharmaceutical sciences or other relevant bioscience discipline. At least five years of Industrial experience. Ability to communicate confidently in English with colleagues and collaborators via teleconferences, presentations and written reports In-depth experience with modern approaches in DMPK/PD used to support drug discovery projects (in vitro, in vivo, and computational tools) People management experience preferred Background in working closely with colleagues in chemistry, biology, in vivo DMPK and pharmacology Knowledge of the drug development processes the context of pharmaceutical industry DMPK/PD based experience and track record in the pharmaceutical industry is a plus Knowledge and familiarity with common DMPK assays and early DMPK compound screening strategies Strong interpersonal skills and team player How to apply Please send your application to: Yuhui.huang@beigene.com",2023-06-08 06:09:58,2023-08-05 22:59:00,,"China, Guangzhou",BeiGene Ltd.,https://www.nature.com/naturecareers/job/12800140/adme-lead-bio-island/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,441,5,5
59,"NSF Center for Genetically Encoded Materials: Assistant, Associate, or Full Project Scientist - Chemical and/or Synthetic Biology","United States, UC Berkeley | NSF Center for Genetically Encoded Materials ","The NSF Center for Genetically Encoded Materials (C-GEM) is seeking a Project Scientist at UC Berkeley to contribute to a spectacular interdisciplinary collaboration focused on expanding the chemical and functional potential of the proteome. The successful applicant will play key roles in the design, synthesis, structural analysis, evolution, and/or application of next-gen materials and biologics prepared in cells using the translational apparatus as a molecular catalyst. The position is affiliated with the Schepartz laboratory (Departments of Chemistry and Molecular and Cellular Biology) and offers unlimited opportunity to engage with all C-GEM members. This position involves the design and execution of experiments, as well as data management, data analysis, manuscript preparation, oral presentations, and contributions to grant proposals and progress reports. It offers extensive opportunities for mentorship of undergraduates, graduate students, and post-baccalaureate researchers, as well as public outreach through community and citizen science programs. Recent C-GEM advances include the identification of aminoacyl-tRNA synthetases that accept an array of exotic non-alpha amino acid monomers (https://doi.org/10.1038/s41557-023-01224-y), elucidating the structures of aminobenzoic acid monomers in the peptidyl transferase center of wild type ribosomes (https://doi.org/10.1021/acscentsci.3c00153), and the use of RiPP biosynthetic enzymes to modify protein and peptide backbones (https://doi.org/10.1021/acscentsci.1c01577).",2023-06-08 06:09:58,2023-08-06 22:59:00,,"United States, UC Berkeley",NSF Center for Genetically Encoded Materials,https://www.nature.com/naturecareers/job/12800158/assistant-associate-or-full-project-scientist-chemical-and-or-synthetic-biology/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,195,11,17
60,Human Technopole: Technician/Senior Technician - Giustacchini Group,"Italy, Milan | Human Technopole ","APPLICATION CLOSING DATE: 30th of June 2023 We are looking for a Research Technician to join the Giustacchini group at the Population and Medical Genomics Program at Human Technopole (HT). Our lab combines stem cell biology and functional genomics to understand malignant hematopoiesis and develop novel therapeutic strategies. We are looking for an enthusiastic researcher who will lead the development of new in vitro assays to study the crosstalk between leukemia and its immune microenvironment. The successful candidate will also provide technical support to the projects of other researchers in the lab as well as help with general lab management. The successful candidate will report to Alice Giustacchini, Research Group Leader of the Population and Medical Genomics Research Centre. (S)He will have the following main responsibilities: Conducting experiments in human cell biology and functional genomics, with a strong emphasis on development, optimization and application of in vitro assays probing stem cells and immune cell functions. Applying, generating, and optimizing protocols for cell isolation and culture conditions. Applying, generating, and optimizing protocols for Flow Cytometry readout. Generating reliable data for publication in the projects to which they are assigned and record all data and results in specified forms (paper and electronic). Providing technical support and supervision to other laboratory members, including introduction and teaching of new laboratory techniques and support on the use of lab equipment to lab members. Liaising with the Centre’s Lab Manager and other staff to write risk assessments and ensure that they are regularly updated. Ensuring that all tissue culture users work according to health and safety guidelines and regulations. Participating in key aspects of general lab management and organization (e.g., managing inventories and stocks of samples, reagents, equipment, and materials. Job requirements Essential: University degree; Fluency in English Experience in molecular biology, such as DNA/RNA manipulation, cloning and PCR; At least two expertise selected from below: - Experience with the application of cutting-edge methods in molecular biology; - Cell biology and genomics technologies, including human cell culture; - Experience with handling human blood material and immune cell culture; - Experience in flow cytometry and cell sorting. Preferential : Experience with additional genomic techniques such as functional genomics library preparation (e.g. sc-RNA-seq), knockdown experiments (e.g. CRISPR/Cas9 genome editing, siRNA, shRNA). Required personal skills: Ability to manage competing priorities in a fast-paced environment and to work independently; Ability to build trust through operating with transparency and creating an open and positive environment; Ability to work in a multi-cultural, multi-ethnic environment with sensitivity and respect for diversity. Special consideration will be given to candidates who are part of the protected categories list, according to L. 68/99 Application Instructions : CV A motivation letter Names and contacts of 2 referees Ad ditional information HT offers a highly collaborative, international culture to foster top quality, interdisciplinary research by promoting a vibrant environment consisting of independent research groups with access to outstanding graduate students, postdoctoral fellows and core facilities. HT is an inclusive employer that fosters diversity and engages systematically to ensure that equal employment opportunities are provided without regard to age, race, creed, religion, sex, disability, medical condition, sexual orientation, gender identity or expression, national or ethnic origin or any other legally recognized status entitled to protection under applicable laws. HT offers attractive conditions and benefits appropriate to a leading, internationally competitive, research organization that promotes a collegial and open atmosphere. The compensation package granted will be internationally competitive and comprise pension scheme, medical and other social benefits. Candidates coming to Italy for the first time, or returning after residing abroad, benefit from very attractive income tax benefits. Number of positions offered: 1 Contract offered : CCNL Chimico Farmaceutico, -fixed-term, 5 years, Employee level The role is based in Milan.",2023-06-08 06:10:00,2023-06-30 22:59:00,,"Italy, Milan",Human Technopole,https://www.nature.com/naturecareers/job/12800151/technician-senior-technician-giustacchini-group/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,619,5,7
61,Human Technopole: Postdoc - Giustacchini Group,"Italy, Milan | Human Technopole ","APPLICATION CLOSING DATE: 30th of June 2023 Human Technopole (HT) is a new interdisciplinary life science research institute, created and supported by the Italian government, with the aim of developing innovative strategies to improve human health. In this context the Giustacchini group at the Population and Medical Genomics Centre is looking for a computational postdoctoral fellow . The project will involve the analysis of newly developed datasets from human hematopoietic stem cells and pediatric/adult leukemias. This project may result in the development of novel strategies for the early detection and monitoring of therapyresistance-prone cells in cancer, with important implications for prevention of disease relapse and identification of novel therapeutic targets. The successful candidate will have the opportunity to interact with a live team of researchers and computational biologists within the Population and Medical Genomics Centre (Soranzo, Soskic, Dominguez Conde and Glastonbury groups) and will have the chance to work in close collaboration with the groups of Andrea Sottoriva and Francesco Iorio, within the Computational Biology Centre . The successful candidate will report to Alice Giustacchini, Research Group Leader of the Population and Medical Genomics Research Centre. (S)He will have the following main responsibilities: Analyze large single cell datasets and develop or apply computational methods for clonal tracking; Managing data analysis within their project; Generating reliable data for publication in the projects to which they are assigned and record all data and results in specified forms (paper and electronic); Publishing reproducible research in international conferences and journals; Interacting and supporting other group members whenever needed; Sharing and discussing research results with collaborators. Job requirements We are seeking a creative and highly motivated computational biologist with prime interest in single cell genomics. Candidates must have a PhD in bioinformatics, computational biology, statistics or related genomic disciplines. Experience with next-generation sequencing data and strong programming and quantitative skills are required. Previous work in translational bioinformatics (theoretical or analytical) is a plus. Essential: PhD in bioinformatics, computational biology, statistics or related disciplines Experience in single-cell RNA-seq analysis 3+ years of experience in programming in Python or R; Fluency in English. Preferential: Ability and interest to learn and develop new methodologies; Previous work in translational bioinformatics (theoretical or analytical); Previous experience with machine learning methods. Required personal skills: Ability to manage competing priorities in a fast-paced environment and to work independently; Strong interpersonal skills demonstrated by the ability to lead and gain the assistance and cooperation of others in a team endeavour; Ability to build trust through operating with transparency and creating an open and positive environment; Ability to work in a multi-cultural, multi-ethnic environment with sensitivity and respect for diversity. Special consideration will be given to candidates who are part of the protected categories list, according to L. 68/99 Application Instructions : CV A motivation letter Names and contacts of 2 referees Additional information HT offers a highly collaborative, international culture to foster top quality, interdisciplinary research by promoting a vibrant environment consisting of independent research groups with access to outstanding graduate students, postdoctoral fellows and core facilities. HT is an inclusive employer that fosters diversity and engages systematically to ensure that equal employment opportunities are provided without regard to age, race, creed, religion, sex, disability, medical condition, sexual orientation, gender identity or expression, national or ethnic origin or any other legally recognized status entitled to protection under applicable laws. HT offers attractive conditions and benefits appropriate to a leading, internationally competitive, research organization that promotes a collegial and open atmosphere. The compensation package granted will be internationally competitive and comprise pension scheme, medical and other social benefits. Candidates coming to Italy for the first time, or returning after residing abroad, benefit from very attractive income tax benefits. Number of positions offered: 1 Contract offered : CCNL Chimico Farmaceutico, -fixed-term, 4 years, Employee level The role is based in Milan.",2023-06-08 06:10:01,2023-08-04 22:59:00,,"Italy, Milan",Human Technopole,https://www.nature.com/naturecareers/job/12800150/postdoc-giustacchini-group/?TrackID=12&utm_source=rss&utm_medium=feed&utm_campaign=general,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,636,5,6
